Seating Capacity,Average Meal Price,Social Media Followers,Revenue
74,61.75,37880,1031537.0
75,61.5,39053,1031541.15
63,73.37,49488,1032083.26
70,66.31,24459,1032623.51
70,65.46,80122,1033108.3
82,55.84,51748,1034178.9
86,53.51,78245,1034258.34
75,61.29,34551,1034319.88
88,52.29,40751,1034773.74
73,63.14,79465,1035117.37
86,53.17,73821,1035240.81
86,53.05,60866,1035500.1
90,51.04,14263,1035690.05
90,51.56,57332,1035783.36
79,58.11,49278,1037577.41
64,72.52,53654,1038086.62
89,50.96,89253,1038129.49
79,58.74,28697,1039141.83
77,59.28,29677,1039176.01
77,58.98,50805,1039233.57
90,51.31,33048,1039317.01
74,62.63,71023,1039413.7
83,55.71,44570,1039616.36
68,68.14,29701,1039918.45
90,50.45,67753,1040741.3
75,61.62,33729,1040923.15
76,60.74,75320,1041201.78
78,59.26,67950,1041306.66
83,55.33,25620,1041645.45
71,65.29,28955,1041707.06
83,55.34,71994,1042217.38
72,64.77,62768,1042235.47
75,61.84,56761,1043064.13
62,75.2,34960,1043074.7
72,64.17,42797,1043294.18
75,62.42,23682,1043946.28
89,52.24,67233,1044000.73
71,64.78,51435,1045341.09
64,73.18,21660,1045747.52
81,56.79,65743,1045907.74
68,68.99,30182,1046120.8
68,68.59,15795,1046294.4
78,59.44,81047,1047008.75
72,65.27,27758,1047157.67
75,61.21,88370,1047192.23
77,60.8,30116,1047222.3
66,70.8,26807,1047390.45
70,65.74,91025,1047409.65
90,51.98,54295,1047647.97
71,65.64,58055,1048660.35
65,71.73,39774,1049210.29
70,66.07,35392,1049638.95
71,65.94,17376,1050033.54
74,62.65,80558,1050076.85
77,60.51,44060,1051345.16
74,62.27,72078,1051444.23
84,55.72,35026,1051848.64
74,63.74,51062,1052089.22
72,64.71,64589,1052212.84
75,61.67,59600,1052617.83
81,57.86,22130,1053878.14
72,64.0,86164,1054397.2
68,68.52,37262,1054952.4
85,55.84,29244,1055117.84
81,57.14,80985,1055553.69
80,58.22,75983,1055617.65
75,62.17,80312,1056459.48
69,67.67,15322,1056857.98
64,74.07,20036,1056919.69
82,57.52,69466,1056922.64
66,70.8,35052,1057017.1
77,61.01,65987,1057300.9
71,65.84,66543,1057752.19
69,67.62,49681,1057810.77
68,69.7,14673,1058203.05
76,62.13,51787,1058308.7
77,61.31,69383,1058969.77
65,72.99,29782,1058992.76
83,56.96,41403,1059043.67
83,55.95,92196,1059052.45
80,58.97,18868,1059056.2
84,55.33,72773,1059476.83
78,61.0,27547,1059869.85
75,63.31,14072,1060060.91
87,54.11,83578,1060593.6
70,67.94,42426,1060627.2
87,54.17,63416,1060701.27
83,55.85,86706,1060851.4
73,64.05,71974,1061306.85
87,53.96,58871,1061318.37
63,75.74,35712,1061508.22
87,54.47,50670,1062143.77
65,73.36,23413,1062327.55
89,52.35,88976,1062785.1
66,72.25,21738,1062843.15
90,53.03,30566,1062973.66
90,52.46,20452,1063029.36
81,57.79,32339,1063671.52
66,72.06,25365,1064177.87
71,66.16,25112,1064494.98
85,55.65,88132,1065240.7
89,52.75,29231,1065254.55
64,73.63,12312,1065301.0
70,67.54,45578,1066215.56
85,55.84,57276,1066277.74
70,68.28,20962,1067155.72
86,55.32,52060,1067754.86
66,71.27,55139,1069040.81
79,60.29,16614,1069340.64
69,68.94,20842,1069409.84
75,62.23,79231,1069786.35
73,64.33,75771,1070290.05
87,54.87,23734,1070645.93
65,72.99,17943,1070827.3
63,75.26,21965,1071183.11
72,65.92,61771,1071699.89
65,74.26,15326,1072068.98
88,54.41,72811,1072107.39
64,74.45,22730,1072217.4
77,61.01,64525,1072329.79
71,66.48,55491,1072388.11
77,61.18,50723,1072678.21
72,65.96,58786,1072780.6
70,67.86,15291,1072820.69
75,62.83,40787,1073256.29
90,52.98,58168,1073653.08
64,74.92,13831,1074075.11
87,55.24,62037,1074529.99
84,56.79,30845,1074645.78
74,64.87,34781,1074988.08
70,68.74,17652,1075122.92
68,70.53,28236,1075278.71
70,67.48,63272,1075558.48
89,53.9,25239,1075910.25
68,71.22,12300,1076204.16
74,64.29,50860,1076737.75
78,60.94,37415,1077022.91
70,68.48,35028,1077090.9
76,62.11,48702,1077525.07
68,70.12,36072,1078023.2
76,61.78,70833,1078429.55
73,65.49,88027,1078908.22
79,60.58,65672,1079018.3
78,60.76,90625,1079127.27
84,56.81,75607,1079708.11
75,64.08,51960,1080427.24
67,71.87,15763,1081274.55
77,62.12,48094,1081660.32
69,69.55,11177,1082627.6
77,62.81,37044,1082976.13
73,65.31,63665,1083091.98
81,59.06,84766,1083115.88
75,64.76,48450,1083148.22
79,61.79,18941,1083546.32
74,65.0,46795,1084107.25
76,63.1,93884,1084223.8
70,68.62,46958,1084624.62
65,74.59,48080,1086537.44
90,53.68,44906,1086603.94
73,66.34,68327,1086634.31
68,71.43,43465,1086828.49
64,75.83,21286,1087738.69
87,55.25,74413,1088204.15
84,57.0,71353,1089720.15
73,66.5,15545,1089848.25
79,61.71,29466,1090445.99
83,58.55,56428,1090516.55
75,64.73,38504,1091155.51
73,66.59,19765,1091665.71
85,57.16,80146,1091749.08
68,71.32,38495,1092157.81
66,74.09,33458,1092181.9
90,53.55,97359,1092333.15
68,71.86,27646,1092436.4
64,75.79,20679,1092476.74
83,59.01,27783,1092778.2
75,65.19,20196,1093424.93
66,72.72,41349,1094268.75
76,65.03,23196,1094530.6
73,65.62,83431,1094554.91
66,74.55,10247,1094966.35
74,65.39,67388,1095173.02
73,66.31,74034,1095362.09
75,64.93,55814,1096906.86
74,65.89,81181,1097186.24
79,61.92,30904,1097403.34
66,74.09,34444,1098306.34
81,60.3,36242,1098534.9
87,56.56,27749,1100191.09
67,72.74,22189,1100408.79
89,54.52,43424,1100484.92
85,56.75,73463,1100649.9
67,73.26,18972,1100715.34
70,69.91,37748,1100872.39
90,53.88,55922,1100939.48
83,58.66,29717,1101433.29
85,57.82,29201,1101925.57
64,75.76,43891,1102148.01
67,72.85,38592,1102342.7
75,65.13,73551,1102576.26
79,61.9,97131,1103116.65
78,62.46,67383,1103163.97
83,59.09,16962,1103481.72
85,57.34,84696,1103646.7
68,72.63,34201,1104207.39
83,58.83,55504,1104331.09
88,55.53,68343,1104598.4
88,55.52,71824,1105202.06
68,72.7,30325,1105532.15
67,73.59,18652,1105655.3
89,55.75,31306,1105691.55
74,65.97,38692,1106350.65
72,67.55,100015,1106476.25
90,54.63,49456,1106827.12
82,60.37,53207,1107346.2
74,65.71,66157,1107372.31
84,58.93,35477,1107476.38
88,56.69,19514,1107901.33
84,58.35,62658,1107930.35
79,63.17,29242,1108595.69
66,75.77,18135,1108615.02
89,55.18,24408,1108815.2
73,67.34,45534,1109041.56
67,73.83,26689,1109245.45
79,62.7,39763,1109475.55
85,58.21,55057,1109480.13
72,68.11,51542,1109482.07
71,68.52,95274,1109658.36
86,57.74,29443,1109714.47
89,55.68,40419,1110375.93
73,68.23,24013,1110476.8
76,65.3,51137,1110485.95
66,74.37,37991,1110764.57
77,63.96,95026,1110918.28
80,62.02,24916,1111320.14
70,70.8,67278,1111322.8
66,75.53,21485,1111373.38
75,65.46,72153,1111572.35
70,70.09,86799,1112492.12
65,75.89,17601,1113136.56
86,57.17,61767,1113333.37
87,56.74,67199,1114467.73
66,75.55,34823,1114791.6
80,62.38,37445,1115299.15
79,62.35,49134,1115680.75
82,60.81,43284,1115817.9
85,57.88,62504,1116458.08
72,68.94,55043,1117319.65
82,59.69,83843,1118204.92
68,73.11,21152,1118636.16
75,66.9,38753,1118770.35
80,61.92,71269,1119590.63
80,62.07,30076,1119777.34
72,69.72,20587,1120574.81
89,56.09,65470,1121631.62
66,75.3,44345,1121926.45
83,60.11,25821,1122169.93
84,60.12,59785,1123201.07
89,55.58,81318,1124269.06
82,61.63,22769,1125425.95
67,74.08,28710,1125628.8
86,58.27,50578,1125633.94
70,71.17,35114,1125930.18
90,54.95,73111,1126019.85
72,68.68,46908,1126077.92
82,60.99,44844,1126083.9
71,70.49,48334,1126888.89
72,69.16,32517,1126925.09
67,218.93459753598634,31986,1126946.68
88,57.36,46884,1127191.5
78,63.73,75544,1127193.01
70,71.64,37507,1128480.13
70,72.59,16984,1128658.28
76,65.81,71757,1129122.21
72,69.7,60269,1129871.35
87,57.76,60536,1129895.82
74,68.4,25040,1129980.6
82,60.52,85738,1129999.22
73,68.83,83151,1130556.1
90,55.91,53369,1130612.5
69,73.37,7456,1130834.08
72,70.32,24024,1131019.12
78,64.7,55412,1131386.6
79,64.04,19357,1131484.99
86,58.26,71335,1131593.87
72,70.43,27315,1131897.88
68,74.04,9386,1132488.36
89,56.83,40696,1132953.05
79,63.74,56407,1133711.01
77,65.19,57253,1133879.03
79,64.13,45373,1134177.0
82,61.47,55264,1134312.69
78,64.64,26601,1134696.19
88,56.86,81948,1134806.94
70,72.75,39987,1135128.85
78,65.27,15033,1509862.5381827252
77,65.74,27738,1135199.36
86,58.84,29914,1135454.28
70,71.68,83544,1136588.62
88,56.36,96904,1136874.46
79,63.32,53720,1137468.74
83,61.57,51020,1137663.29
71,190.4133726603292,67580,1138167.9
85,60.36,17327,1138991.33
71,71.24,80119,1139127.39
68,75.05,20376,1139948.65
89,56.72,71072,1140222.94
75,66.93,63904,1140639.31
82,61.38,88849,1140891.71
87,58.33,86251,1141279.91
79,63.98,55233,1141297.35
68,75.11,26871,1142300.68
84,59.87,54806,1142317.14
77,66.35,32202,1142694.0
76,66.99,20667,1142879.73
82,62.14,21890,1144197.06
69,73.52,45277,1146694.03
83,61.3,72995,1146814.25
83,61.27,14794,1147553.08
69,74.0,34132,1147978.6
81,62.56,92084,1148884.78
80,63.45,40576,1149243.4
87,59.43,40811,1149662.26
86,59.97,31071,1150201.64
74,68.52,63862,1151005.88
81,62.98,23806,1151155.26
74,69.14,60747,1153303.37
72,70.9,77782,1153809.2
69,74.71,26767,1153931.78
86,59.44,57176,1154390.2
78,65.89,74890,1154776.12
88,58.25,22446,1156377.3
90,56.64,63121,1156490.33
89,58.08,42015,1157063.11
84,60.32,86465,1157599.57
82,62.88,69382,1158324.54
88,58.53,36921,1158362.25
78,66.12,86883,1158697.71
85,60.84,64109,1159314.31
73,70.97,30459,1159768.34
72,71.23,56766,1159771.27
81,63.48,72936,1160253.12
75,69.39,42797,1160809.63
90,58.16,30231,1161178.13
76,67.6,27510,1161373.3
87,59.61,48113,1161378.68
80,64.99,61394,1161892.86
88,58.82,56181,1162432.61
70,74.02,65024,1162489.56
69,75.09,24989,1162756.18
80,64.08,93598,1162766.36
73,70.76,36467,1162923.93
84,61.43,82656,1162942.76
68,75.84,14534,1163184.12
83,62.08,60081,1164215.43
88,59.26,31041,1164343.73
81,64.67,49950,1164584.39
87,59.21,72575,1165070.25
78,66.5,34824,1165358.2
88,59.34,50579,1166066.31
76,68.26,42322,1166403.94
78,65.77,61649,1166446.22
72,72.7,17282,1166907.6
78,66.1,41537,1167723.95
83,62.32,32339,1167818.67
86,60.63,37335,1168595.87
82,63.63,56986,1168784.01
87,60.41,30951,1169025.28
84,62.13,20302,1170268.81
74,70.4,37231,1170568.55
71,73.27,76144,1170974.35
73,70.95,38561,1171033.45
76,69.15,32793,1171068.85
80,65.07,75563,1171082.15
77,67.45,53646,1171508.95
89,57.46,99485,1171515.93
72,72.72,32546,1171697.32
70,74.95,47590,1171868.7
78,67.49,28706,1172824.29
85,60.77,50088,1173181.02
77,68.03,82088,1173769.56
77,67.25,88582,1175266.35
85,61.24,49726,1176126.0
90,57.88,77830,1176225.26
86,60.74,75634,1176684.42
89,59.25,30104,1177057.45
81,64.96,38183,1177999.47
90,58.08,24354,1178133.32
85,62.2,62439,1178306.05
79,66.39,55769,1178440.9
75,70.22,39351,1179687.25
87,60.06,70279,1179708.13
73,72.08,67546,1180275.6
89,59.31,49968,1181103.39
72,72.35,90658,1181198.3
79,65.88,52796,1181467.16
77,68.68,52722,1182346.38
88,59.89,68750,1182354.83
90,58.61,58801,1182387.96
70,74.94,39442,1182720.1
77,67.7,70234,1183284.3
77,67.99,25285,1183436.47
71,73.87,33754,1184127.07
82,64.15,24936,1184507.7
90,57.96,59270,1184808.5
83,64.06,38157,1184824.35
74,71.8,24188,1185118.9
78,67.07,59219,1185703.08
85,61.81,84953,1186247.74
81,64.93,67923,1186351.07
76,70.24,35696,1186962.92
81,65.74,43949,1187439.83
86,62.12,25683,1188333.13
89,59.29,26472,1189362.7
88,59.99,77303,1189418.32
73,72.23,74163,1190835.32
73,72.89,59762,1191392.21
81,65.28,23172,1191514.58
83,63.9,21321,1192983.65
82,64.4,83890,1193548.1
80,66.72,23887,1193632.67
89,60.13,16698,1193946.04
81,65.82,40975,1194365.43
83,64.1,38933,1194380.55
83,63.43,67449,1194645.92
72,72.9,74444,1194933.9
75,70.94,27900,1195618.52
73,72.99,41366,1195980.08
76,70.65,67364,1196020.85
77,69.06,35603,1196220.95
90,59.28,51804,1196723.42
70,75.67,29993,1197042.67
89,59.66,32619,1202260.43
81,147.63153534684352,70663,1203043.95
71,75.78,59504,1203133.98
82,65.69,24105,1203318.59
81,65.49,72597,1204345.82
84,64.1,25696,1204787.2
71,75.66,21275,1205289.45
75,71.71,45725,1205695.25
90,60.34,25267,1207965.27
81,65.93,63671,1209250.73
82,65.38,82274,1209254.98
73,73.81,60980,1210067.99
84,64.03,88562,1210191.1
77,69.57,63732,1210674.28
84,64.13,66001,1210864.19
81,66.65,62153,1211041.75
83,65.28,33598,1211521.8
71,75.57,79904,1211526.34
80,66.74,83976,1212057.82
73,73.98,63936,1212277.72
76,71.4,32050,1212717.6
75,72.74,24582,1212942.48
90,59.89,40326,1214002.52
75,72.02,30114,1214362.8
90,60.67,37003,1214670.46
88,133.37092290901498,73639,1214801.55
78,68.94,76162,1215579.44
81,67.02,45048,1216940.2
87,62.56,43791,1217804.49
73,73.73,66446,1218866.24
73,74.22,58925,1218990.27
78,69.73,42822,1219821.58
84,63.92,81908,1219833.24
72,74.48,87585,1220535.05
78,69.85,71253,1220865.7
77,70.43,72630,1221966.66
88,61.37,64423,1222210.06
83,65.77,45274,1222378.41
84,64.97,34715,1222759.17
86,63.6,57624,1222792.6
89,61.81,27663,1223345.86
85,64.89,24905,1223437.38
74,73.89,63074,1224389.07
83,65.95,35073,1224491.5
79,69.2,33464,1225869.8
83,65.88,18739,1227663.29
90,60.96,53115,1228855.91
72,75.86,39078,1231596.02
73,75.38,27111,1231756.43
87,62.76,45007,1233178.51
84,65.89,69404,1233996.39
76,72.17,70462,1234138.15
79,69.96,33277,1235285.13
85,64.01,51620,1236268.46
75,73.41,73628,1237151.27
78,70.71,76460,1237569.87
90,61.33,23473,1237583.98
89,61.92,34872,1237722.94
83,66.34,34739,1238651.05
84,64.8,87198,1239375.3
84,65.48,77600,1239737.02
73,75.55,51065,1240591.5
79,69.69,31583,1240852.52
88,62.29,76293,1240895.69
85,65.15,46013,1240902.95
84,65.75,21198,1240981.15
75,73.9,31278,1242100.4
81,68.11,66395,1243231.09
76,73.78,26546,1243499.28
84,66.12,66910,1244002.44
75,74.1,69103,1246869.85
88,62.6,96211,1246958.35
84,65.76,37967,1247186.25
77,71.77,49190,1247726.68
86,64.19,42215,1248093.5
78,71.09,68515,1248444.8
90,61.8,70148,1249423.0
86,64.33,70375,1249710.33
81,68.87,71898,1250233.23
82,67.9,22527,1250472.75
88,64.1,18834,1251936.4
90,61.99,44096,1252049.44
88,63.54,23700,1253029.52
78,72.19,34072,1254625.03
87,64.8,54965,1255340.85
78,71.48,65666,1255898.72
86,64.4,58852,1256180.4
77,72.28,57534,1256686.68
86,65.5,77068,1256787.4
77,72.64,41129,1257009.97
83,67.65,34506,1257284.25
84,66.4,61800,1257405.7
79,70.39,68787,1257983.66
89,63.64,36489,1258806.79
85,65.93,89162,1259154.32
74,75.06,83664,1260591.9
85,65.98,57191,1260612.81
89,63.09,71880,1261074.67
87,64.47,26517,1261758.75
88,63.29,38839,1262011.12
76,74.23,68554,1262044.06
76,73.3,57769,1262685.65
79,71.8,40014,1265535.0
88,64.25,16692,1266910.85
75,75.61,72863,1267877.07
79,71.81,40120,1267996.88
79,71.86,22322,1268944.36
84,67.82,45916,1269349.7
83,67.68,33635,1269523.45
87,64.91,60039,1270723.98
79,71.99,18211,1272033.91
90,62.76,46817,1272166.63
76,75.54,44738,1272725.38
85,66.88,32621,1273910.45
85,66.29,60944,1275487.69
84,68.28,58340,1276625.4
81,70.03,85578,1277042.61
76,74.39,54015,1277290.06
81,69.7,78351,1277669.95
85,67.65,40456,1277941.6
80,72.22,28940,1280015.02
90,62.69,86288,1280435.79
90,62.8,67144,1281883.4
76,75.38,26237,1282113.67
81,70.23,60436,1282358.93
84,68.12,80180,1282456.88
87,64.72,71805,1282924.03
90,63.38,40402,1285117.14
80,72.31,22083,1286634.79
88,65.48,42692,1286659.1
78,74.24,26714,1287260.64
85,66.79,102680,1288275.51
88,64.46,96876,1288374.42
83,69.53,39771,1288508.83
87,66.56,56229,1290725.09
84,68.47,40543,1290903.99
84,68.28,51315,1291158.93
78,73.28,84150,1291209.72
90,63.23,85648,1291328.88
77,75.0,52211,1291676.05
76,75.2,78692,1293805.6
76,75.14,59989,1294424.15
76,75.48,70141,1294625.97
89,64.46,75915,1294759.69
76,75.29,87082,1295055.76
78,73.27,71734,1295398.97
83,69.27,75462,1296097.43
86,67.35,28189,1296678.7
77,74.94,24889,1297108.93
78,73.85,91714,1297333.3
90,64.62,21327,1297620.53
79,73.78,38318,1297748.44
85,68.35,20418,1298357.1
89,65.53,16667,1298927.96
89,64.61,60690,1299428.49
77,75.07,27665,1299505.26
87,66.58,61375,1299623.61
78,74.16,54885,1300707.45
88,65.54,93099,1300995.81
88,65.88,68859,1301183.81
87,66.64,65456,1302106.78
89,65.62,25701,1302125.23
82,71.56,28517,1302560.95
82,70.58,31209,1303370.03
88,66.14,28425,1303486.93
84,69.78,31347,1304897.83
79,73.86,48557,1305540.31
84,69.49,60091,1308105.09
83,70.48,36301,1308408.63
86,68.04,41892,1308542.1
84,69.25,97130,1308583.0
83,70.16,66747,1313333.09
88,66.12,49228,1313356.74
77,75.39,44429,1314631.75
80,73.03,89496,1315594.99
78,75.29,28566,1315687.94
81,72.31,70253,1316873.97
87,67.66,36098,1316895.94
78,75.34,45613,1317359.73
87,67.42,62115,1318291.93
82,71.33,85928,1318818.09
79,74.89,43074,1319831.97
78,75.93,28574,1320077.55
87,68.0,15211,1322720.05
83,70.49,62341,1323115.6
83,71.0,30267,1324133.35
83,71.6,40934,1324526.1
86,67.93,76446,1324696.39
90,65.07,76593,1324840.12
90,65.29,64263,1325623.15
86,68.89,50651,1328523.01
90,65.68,35955,1329710.07
79,74.86,38584,1329740.66
85,69.41,72747,1329877.68
89,66.67,66504,1330710.05
84,71.08,57897,1330720.67
90,65.87,76682,1333932.81
82,72.39,68363,1335524.55
82,72.72,61493,1336271.93
89,66.35,70894,1338861.8
89,66.84,91831,1339607.05
85,70.37,46993,1339758.36
89,66.59,91811,1340777.54
85,70.36,46643,1340976.51
82,73.21,53446,1341901.23
90,65.87,70545,1342487.41
87,68.0,63619,1343213.95
88,68.34,27434,1344117.54
80,74.43,60627,1344159.23
86,70.09,39702,1346266.33
85,70.22,79187,1346496.79
78,75.93,93324,1348323.23
90,67.51,38267,1348525.43
90,67.05,52374,1349220.75
80,75.31,57169,1349843.87
89,68.07,55525,1351355.33
88,68.99,55509,1352927.72
80,75.09,35443,1354828.16
82,73.01,66555,1354888.38
85,71.49,35165,1354987.74
87,69.21,41506,1355438.85
80,75.89,42229,1356008.93
85,71.36,47216,1357038.96
86,70.42,51687,975833.829621252
87,69.24,66812,1358123.46
86,70.84,55165,1359383.31
90,67.11,57178,1361475.79
90,67.47,69589,1361791.92
84,72.14,37835,1362071.53
85,71.47,43321,1365160.73
81,75.25,26621,1365379.8
81,75.97,24809,1365783.83
81,75.19,97096,1367822.09
84,73.37,27138,1367892.75
86,70.94,49553,1368051.99
88,69.2,49126,1368911.7
85,71.93,60492,1371305.99
87,69.59,73361,1371916.3
89,68.59,28282,1373408.93
88,69.49,98158,1374878.63
87,70.75,62548,1375824.4
81,75.48,86432,1377820.38
87,70.61,64523,1380564.73
85,71.84,79429,1381121.83
88,69.23,98674,1381719.0
87,70.68,33176,1382475.48
89,69.47,25581,1384197.16
85,72.77,56661,1386164.63
83,74.28,65521,1387039.21
81,75.55,90430,1387467.85
88,70.13,78372,1388045.81
84,73.8,27027,1388548.75
84,73.2,65979,1389675.75
87,71.03,37155,1390190.02
85,72.31,91520,1390885.42
89,70.19,38554,1391472.7
87,71.55,55934,1393356.3
87,71.71,37653,1394730.7
81,75.99,72950,1394908.28
84,73.88,34764,1395019.72
90,68.6,95066,1399411.9
85,73.37,80039,1402273.37
88,71.17,84188,1405484.38
85,74.36,43123,1410275.23
83,76.0,66115,1412907.25
89,70.87,18563,1415026.89
84,75.52,44927,1416360.09
86,74.0,62668,1416975.4
85,75.1,29240,1422461.7
88,72.95,25096,1426078.15
84,75.71,24857,1427479.94
87,73.59,19217,1427933.55
87,73.14,47819,1428421.49
90,71.46,22893,1428966.67
85,74.96,42040,1431431.14
89,72.46,25985,1433700.69
90,71.1,69904,1433896.0
87,74.22,45053,1436755.13
87,73.22,88741,1438228.69
90,71.85,63243,1447132.45
86,75.09,98582,1448056.78
90,72.08,36982,1454062.04
88,73.86,64794,1455734.66
86,75.98,37617,1460194.61
88,74.48,45406,1463648.3
89,73.28,17035,1465642.93
87,75.57,30179,1479255.95
89,74.7,30664,1480543.7
89,75.15,24878,1487947.65
88,75.98,40171,1491046.35
89,75.01,50552,1491372.86
90,74.33,61159,1493591.32
90,74.21,40471,1501515.11
89,75.71,54280,1502563.13
90,75.51,25811,1509391.07
89,75.51,68002,1515520.96
90,74.8,72844,1515593.1
90,75.41,45465,1518965.19
90,75.83,34238,1531867.55
